"Date","Price","Open","High","Low","Vol.","Change %"
"12/03/2021","0.15934","0.16755","0.17084","0.15271","20.33M","-4.90%"
"12/02/2021","0.16755","0.16939","0.17154","0.16305","19.97M","-1.09%"
"12/01/2021","0.16939","0.17174","0.17481","0.16794","24.58M","-0.81%"
"11/30/2021","0.17078","0.17177","0.17668","0.16701","15.44M","-0.58%"
"11/29/2021","0.17177","0.16624","0.17657","0.16491","23.81M","3.31%"
"11/28/2021","0.16627","0.16404","0.16627","0.15383","16.05M","1.36%"
"11/27/2021","0.16404","0.16118","0.16622","0.16118","20.09M","1.77%"
"11/26/2021","0.16118","0.17547","0.17970","0.15665","23.78M","-8.14%"
"11/25/2021","0.17547","0.17039","0.17707","0.16862","18.49M","2.77%"
"11/24/2021","0.17073","0.17408","0.17433","0.16583","16.97M","-1.92%"
"11/23/2021","0.17408","0.17090","0.17597","0.16909","18.14M","1.86%"
"11/22/2021","0.17090","0.18017","0.18053","0.16999","19.78M","-5.49%"
"11/21/2021","0.18082","0.18088","0.18470","0.17832","16.68M","0.03%"
"11/20/2021","0.18077","0.17595","0.18099","0.17209","19.54M","2.77%"
"11/19/2021","0.17591","0.16973","0.17732","0.16656","25.40M","3.64%"
"11/18/2021","0.16973","0.19174","0.19756","0.16755","42.86M","-11.48%"
"11/17/2021","0.19174","0.17907","0.19240","0.17750","38.02M","7.11%"
"11/16/2021","0.17901","0.19389","0.19389","0.16846","31.43M","-7.68%"
"11/15/2021","0.19389","0.19260","0.19809","0.19055","16.54M","0.64%"
"11/14/2021","0.19267","0.19211","0.19404","0.18764","15.75M","0.29%"
"11/13/2021","0.19211","0.18927","0.19561","0.18673","15.86M","1.50%"
"11/12/2021","0.18927","0.19267","0.19625","0.18217","19.11M","-1.78%"
"11/11/2021","0.19271","0.19087","0.19720","0.18807","24.88M","0.97%"
"11/10/2021","0.19087","0.20529","0.20790","0.17616","39.64M","-7.03%"
"11/09/2021","0.20529","0.20426","0.20955","0.20000","32.04M","0.80%"
"11/08/2021","0.20367","0.21431","0.21457","0.19583","38.15M","-4.97%"
"11/07/2021","0.21433","0.22507","0.22535","0.21212","33.59M","-4.40%"
"11/06/2021","0.22420","0.21645","0.22586","0.20778","65.81M","3.15%"
"11/05/2021","0.21736","0.19936","0.23901","0.19604","60.60M","8.67%"
"11/04/2021","0.20002","0.20962","0.21413","0.19504","30.26M","-4.18%"
"11/03/2021","0.20873","0.21564","0.22978","0.19936","52.44M","-3.20%"
"11/02/2021","0.21562","0.19448","0.21685","0.19154","43.68M","10.87%"
"11/01/2021","0.19448","0.19253","0.20226","0.17942","45.29M","1.57%"
"10/31/2021","0.19148","0.18548","0.19483","0.17777","40.84M","3.36%"
"10/30/2021","0.18526","0.17151","0.18564","0.16685","35.19M","8.08%"
"10/29/2021","0.17142","0.16269","0.17312","0.16146","20.17M","5.59%"
"10/28/2021","0.16234","0.15360","0.16419","0.15164","32.64M","5.93%"
"10/27/2021","0.15325","0.17230","0.17503","0.14535","28.57M","-11.05%"
"10/26/2021","0.17230","0.17309","0.17854","0.17162","21.21M","-0.46%"
"10/25/2021","0.17309","0.17106","0.17345","0.17009","15.41M","1.19%"
"10/24/2021","0.17106","0.17505","0.17693","0.16835","15.93M","-2.32%"
"10/23/2021","0.17512","0.17371","0.17519","0.17127","16.71M","0.74%"
"10/22/2021","0.17383","0.17249","0.17797","0.17050","21.15M","0.77%"
"10/21/2021","0.17249","0.17316","0.18109","0.17074","31.12M","-0.39%"
"10/20/2021","0.17316","0.16689","0.17427","0.16483","33.29M","3.80%"
"10/19/2021","0.16682","0.16758","0.16920","0.16327","16.48M","-0.53%"
"10/18/2021","0.16771","0.16684","0.16859","0.16370","18.79M","0.52%"
"10/17/2021","0.16684","0.17147","0.17323","0.16163","18.93M","-2.70%"
"10/16/2021","0.17147","0.17214","0.17544","0.17059","23.42M","-0.39%"
"10/15/2021","0.17214","0.17739","0.18072","0.16792","23.44M","-2.95%"
"10/14/2021","0.17738","0.17536","0.18029","0.17395","18.85M","1.15%"
"10/13/2021","0.17536","0.17244","0.17581","0.16643","18.74M","1.77%"
"10/12/2021","0.17231","0.17835","0.17836","0.16746","31.61M","-3.45%"
"10/11/2021","0.17846","0.17312","0.19130","0.17034","36.59M","2.86%"
"10/10/2021","0.17350","0.18192","0.18348","0.17179","27.35M","-4.62%"
"10/09/2021","0.18192","0.17863","0.18656","0.17613","28.54M","1.78%"
"10/08/2021","0.17874","0.17343","0.18014","0.17167","29.48M","3.13%"
"10/07/2021","0.17332","0.17106","0.17538","0.16576","32.03M","1.32%"
"10/06/2021","0.17106","0.17033","0.17473","0.16130","35.89M","0.33%"
"10/05/2021","0.17051","0.15838","0.17198","0.15630","31.50M","7.68%"
"10/04/2021","0.15834","0.16213","0.16237","0.15148","22.07M","-2.34%"
"10/03/2021","0.16213","0.15933","0.16591","0.15620","17.78M","1.70%"
"10/02/2021","0.15941","0.15929","0.16386","0.15556","22.01M","0.08%"
"10/01/2021","0.15929","0.14673","0.15977","0.14433","19.16M","8.56%"
"09/30/2021","0.14673","0.13795","0.14746","0.13742","18.47M","6.23%"
"09/29/2021","0.13813","0.13449","0.14168","0.13308","15.50M","2.70%"
"09/28/2021","0.13449","0.14102","0.14380","0.13395","17.91M","-4.56%"
"09/27/2021","0.14092","0.14651","0.15148","0.14085","23.64M","-3.73%"
"09/26/2021","0.14638","0.14756","0.14984","0.13570","26.83M","-0.80%"
"09/25/2021","0.14756","0.14890","0.15141","0.14296","22.27M","-0.90%"
"09/24/2021","0.14889","0.16267","0.16312","0.13963","32.07M","-8.49%"
"09/23/2021","0.16270","0.15836","0.16276","0.15545","25.50M","2.74%"
"09/22/2021","0.15836","0.14221","0.15836","0.13859","24.65M","11.62%"
"09/21/2021","0.14188","0.15408","0.15972","0.13783","32.18M","-7.75%"
"09/20/2021","0.15380","0.17884","0.17886","0.14906","34.01M","-14.00%"
"09/19/2021","0.17884","0.18366","0.18445","0.17725","13.40M","-2.68%"
"09/18/2021","0.18375","0.18246","0.18716","0.18018","16.98M","0.69%"
"09/17/2021","0.18249","0.19034","0.19041","0.17974","20.27M","-4.12%"
"09/16/2021","0.19034","0.18889","0.19214","0.18409","17.22M","0.88%"
"09/15/2021","0.18867","0.18347","0.19062","0.18124","16.50M","2.83%"
"09/14/2021","0.18347","0.17789","0.18432","0.17539","17.94M","3.16%"
"09/13/2021","0.17785","0.18619","0.18718","0.16835","19.08M","-4.42%"
"09/12/2021","0.18607","0.18104","0.18852","0.17759","13.65M","2.78%"
"09/11/2021","0.18104","0.17794","0.18474","0.17564","17.58M","1.75%"
"09/10/2021","0.17794","0.19100","0.19668","0.17276","25.97M","-6.71%"
"09/09/2021","0.19073","0.18652","0.19311","0.18288","31.73M","2.34%"
"09/08/2021","0.18637","0.18992","0.19191","0.16923","67.87M","-1.56%"
"09/07/2021","0.18932","0.23689","0.23713","0.16851","56.38M","-20.08%"
"09/06/2021","0.23689","0.24302","0.24302","0.21935","45.12M","-2.35%"
"09/05/2021","0.24260","0.21688","0.24330","0.21688","39.08M","11.86%"
"09/04/2021","0.21688","0.20753","0.22074","0.20641","17.65M","4.49%"
"09/03/2021","0.20756","0.20284","0.21159","0.19661","22.46M","2.29%"
"09/02/2021","0.20290","0.20122","0.20582","0.19781","18.85M","0.94%"
"09/01/2021","0.20101","0.19244","0.20103","0.18807","13.63M","4.46%"
"08/31/2021","0.19244","0.18847","0.19562","0.18541","11.03M","2.11%"
"08/30/2021","0.18847","0.19425","0.19599","0.18780","11.78M","-2.98%"
"08/29/2021","0.19425","0.19520","0.19786","0.18986","15.47M","-0.43%"
"08/28/2021","0.19509","0.19986","0.20243","0.19319","16.58M","-2.37%"
"08/27/2021","0.19982","0.19059","0.19985","0.18272","18.64M","5.02%"
"08/26/2021","0.19026","0.20811","0.20854","0.18712","14.64M","-8.58%"
"08/25/2021","0.20811","0.19978","0.20894","0.19108","12.62M","4.17%"
"08/24/2021","0.19978","0.21392","0.21773","0.19369","5.99M","-6.61%"
"08/23/2021","0.21393","0.20447","0.21506","0.20314","2.84M","4.63%"
"08/22/2021","0.20446","0.20532","0.20919","0.19721","2.76M","-0.42%"
"08/21/2021","0.20532","0.20792","0.21222","0.20121","2.55M","-1.25%"
"08/20/2021","0.20793","0.20096","0.20820","0.19755","3.71M","3.46%"
"08/19/2021","0.20096","0.19083","0.20096","0.18530","3.33M","5.30%"
"08/18/2021","0.19084","0.19602","0.19844","0.18308","4.13M","-2.71%"
"08/17/2021","0.19615","0.21403","0.21667","0.19412","15.53M","-8.38%"
"08/16/2021","0.21409","0.21783","0.22887","0.21260","33.36M","-1.65%"
"08/15/2021","0.21767","0.21290","0.21945","0.20394","31.37M","2.24%"
"08/14/2021","0.21290","0.20315","0.21524","0.19498","30.19M","4.72%"
"08/13/2021","0.20332","0.18782","0.20347","0.18547","33.31M","8.30%"
"08/12/2021","0.18774","0.19568","0.20392","0.18103","45.58M","-4.06%"
"08/11/2021","0.19568","0.18822","0.20477","0.18725","58.74M","3.96%"
"08/10/2021","0.18822","0.18295","0.19126","0.17743","61.53M","2.88%"
"08/09/2021","0.18295","0.17529","0.18712","0.16905","24.67M","4.39%"
"08/08/2021","0.17525","0.18604","0.18889","0.17298","34.92M","-5.72%"
"08/07/2021","0.18588","0.17271","0.18686","0.17102","34.72M","7.74%"
"08/06/2021","0.17252","0.16854","0.17429","0.16506","16.60M","2.35%"
"08/05/2021","0.16856","0.16576","0.16980","0.15946","12.19M","1.69%"
"08/04/2021","0.16576","0.16229","0.16789","0.15733","10.31M","2.19%"
"08/03/2021","0.16221","0.16975","0.17179","0.15778","15.28M","-4.45%"
"08/02/2021","0.16975","0.16953","0.17336","0.16514","15.82M","0.24%"
"08/01/2021","0.16936","0.17542","0.18537","0.16802","18.19M","-3.46%"
"07/31/2021","0.17542","0.17347","0.17890","0.16722","25.73M","1.21%"
"07/30/2021","0.17333","0.16786","0.17356","0.15762","18.42M","3.25%"
"07/29/2021","0.16786","0.16013","0.16903","0.15660","20.83M","4.83%"
"07/28/2021","0.16013","0.15953","0.16680","0.15526","29.13M","0.44%"
"07/27/2021","0.15942","0.15149","0.16486","0.14999","35.56M","5.02%"
"07/26/2021","0.15181","0.14877","0.17184","0.14784","36.66M","2.10%"
"07/25/2021","0.14869","0.14542","0.15312","0.14211","22.17M","2.27%"
"07/24/2021","0.14539","0.14403","0.14818","0.14121","15.12M","1.15%"
"07/23/2021","0.14373","0.14352","0.14770","0.13562","20.72M","0.17%"
"07/22/2021","0.14348","0.13849","0.14752","0.13346","30.48M","3.56%"
"07/21/2021","0.13856","0.12927","0.14142","0.12059","39.66M","7.63%"
"07/20/2021","0.12874","0.13005","0.13526","0.11221","63.64M","-1.02%"
"07/19/2021","0.13006","0.14243","0.15539","0.12861","66.00M","-8.77%"
"07/18/2021","0.14256","0.15818","0.16111","0.14108","97.37M","-9.85%"
"07/17/2021","0.15813","0.13951","0.16772","0.13896","160.78M","13.87%"
"07/16/2021","0.13887","0.12161","0.14988","0.11949","114.89M","14.06%"
"07/15/2021","0.12176","0.11478","0.12487","0.11259","42.14M","6.07%"
"07/14/2021","0.11479","0.11624","0.11765","0.10764","26.78M","-1.25%"
"07/13/2021","0.11624","0.11987","0.12043","0.11333","14.80M","-2.86%"
"07/12/2021","0.11966","0.12261","0.12458","0.11719","19.24M","-2.33%"
"07/11/2021","0.12252","0.12111","0.12378","0.11844","19.38M","1.18%"
"07/10/2021","0.12109","0.12377","0.12529","0.11871","22.91M","-2.10%"
"07/09/2021","0.12368","0.11932","0.12454","0.11599","29.82M","2.26%"
"07/08/2021","0.12095","0.13236","0.13236","0.12087","30.50M","-8.66%"
"07/07/2021","0.13242","0.13329","0.13541","0.13172","35.09M","0.45%"
"07/06/2021","0.13182","0.13017","0.13530","0.13017","5.94M","1.27%"
"07/05/2021","0.13017","0.13755","0.13755","0.13004","27.77M","-5.39%"
"07/04/2021","0.13759","0.13675","0.13804","0.13600","22.53M","2.28%"
"07/03/2021","0.13452","0.13143","0.13452","0.12901","21.92M","2.34%"
"07/02/2021","0.13144","0.12814","0.13144","0.12484","32.57M","2.57%"
"07/01/2021","0.12814","0.13468","0.13468","0.12607","46.76M","-4.97%"
"06/30/2021","0.13484","0.12843","0.13484","0.12155","65.43M","5.49%"
"06/29/2021","0.12782","0.11681","0.13172","0.11681","55.33M","9.42%"
"06/28/2021","0.11681","0.11297","0.11725","0.11145","32.72M","3.46%"
"06/27/2021","0.11291","0.10803","0.11291","0.10616","37.81M","4.45%"
"06/26/2021","0.10810","0.10516","0.10810","0.10434","62.32M","2.54%"
"06/25/2021","0.10542","0.11689","0.11853","0.10542","58.61M","-9.80%"
"06/24/2021","0.11687","0.11273","0.11690","0.10900","47.59M","3.60%"
"06/23/2021","0.11281","0.09633","0.11281","0.09633","88.03M","17.58%"
"06/22/2021","0.09594","0.10661","0.11051","0.08975","99.02M","-10.16%"
"06/21/2021","0.10679","0.14231","0.14231","0.10679","73.24M","-24.92%"
"06/20/2021","0.14223","0.14702","0.14702","0.13527","32.63M","-3.23%"
"06/19/2021","0.14698","0.15208","0.15217","0.14698","31.24M","-3.16%"
"06/18/2021","0.15177","0.16275","0.16275","0.14727","27.85M","-6.44%"
"06/17/2021","0.16223","0.16507","0.16874","0.15987","29.61M","-1.49%"
"06/16/2021","0.16468","0.17613","0.17613","0.16348","32.98M","-6.50%"
"06/15/2021","0.17613","0.17346","0.17613","0.16973","35.38M","1.54%"
"06/14/2021","0.17346","0.16535","0.17346","0.16355","30.15M","4.93%"
"06/13/2021","0.16531","0.15725","0.16531","0.15560","35.26M","5.51%"
"06/12/2021","0.15667","0.16409","0.16409","0.15633","37.08M","-4.52%"
"06/11/2021","0.16409","0.17030","0.17153","0.16359","37.65M","-3.49%"
"06/10/2021","0.17002","0.17467","0.17579","0.16890","41.22M","-2.22%"
"06/09/2021","0.17388","0.16450","0.17388","0.15954","49.68M","5.69%"
"06/08/2021","0.16452","0.17057","0.17150","0.15531","47.26M","-3.82%"
"06/07/2021","0.17106","0.18738","0.18973","0.17106","39.26M","-8.79%"
"06/06/2021","0.18754","0.18045","0.18754","0.18045","38.00M","3.82%"
"06/05/2021","0.18064","0.18727","0.19460","0.17937","56.27M","-3.77%"
"06/04/2021","0.18772","0.20696","0.20696","0.18479","51.23M","-9.18%"
"06/03/2021","0.20671","0.19494","0.20671","0.19494","32.42M","6.03%"
"06/02/2021","0.19494","0.18876","0.19654","0.18876","34.47M","3.40%"
"06/01/2021","0.18854","0.19402","0.19490","0.18515","47.41M","-3.37%"
"05/31/2021","0.19511","0.18114","0.19511","0.17409","46.22M","7.33%"
"05/30/2021","0.18178","0.17541","0.18482","0.16975","45.88M","3.63%"
"05/29/2021","0.17541","0.18029","0.18601","0.17102","55.14M","-2.70%"
"05/28/2021","0.18029","0.20373","0.20527","0.17821","78.20M","-11.61%"
"05/27/2021","0.20398","0.21427","0.21427","0.20032","46.15M","-4.63%"
"05/26/2021","0.21388","0.18849","0.21388","0.18849","52.20M","13.41%"
"05/25/2021","0.18859","0.19225","0.19225","0.17359","46.36M","-1.53%"
"05/24/2021","0.19153","0.16225","0.19153","0.16225","55.51M","18.06%"
"05/23/2021","0.16223","0.19284","0.19284","0.14604","46.92M","-15.80%"
"05/22/2021","0.19267","0.20268","0.21460","0.18380","55.92M","-4.88%"
"05/21/2021","0.20256","0.22269","0.23462","0.19515","53.74M","-9.23%"
"05/20/2021","0.22316","0.19384","0.23087","0.19262","67.05M","16.26%"
"05/19/2021","0.19194","0.28831","0.28989","0.19194","62.52M","-33.48%"
"05/18/2021","0.28854","0.27492","0.28995","0.27492","38.90M","4.95%"
"05/17/2021","0.27492","0.29913","0.29913","0.26942","40.20M","-8.25%"
"05/16/2021","0.29964","0.29713","0.31814","0.29389","39.52M","0.95%"
"05/15/2021","0.29681","0.31910","0.31910","0.29681","31.81M","-7.04%"
"05/14/2021","0.31928","0.30914","0.32755","0.30914","39.22M","3.30%"
"05/13/2021","0.30908","0.29247","0.32229","0.29247","62.74M","2.41%"
"05/12/2021","0.30181","0.35974","0.36728","0.30181","42.73M","-15.95%"
"05/11/2021","0.35910","0.33393","0.36165","0.32587","56.52M","7.54%"
"05/10/2021","0.33393","0.37715","0.37965","0.33393","57.23M","-11.25%"
"05/09/2021","0.37624","0.38123","0.38803","0.35795","37.06M","-1.18%"
"05/08/2021","0.38073","0.39786","0.39786","0.38073","50.06M","-4.21%"
"05/07/2021","0.39748","0.38758","0.41538","0.36291","102.02M","2.55%"
"05/06/2021","0.38761","0.36762","0.39090","0.36762","90.03M","5.38%"
"05/05/2021","0.36781","0.30672","0.37022","0.30672","70.47M","16.01%"
"05/04/2021","0.31705","0.34709","0.34709","0.31383","41.35M","-8.75%"
"05/03/2021","0.34747","0.34023","0.35273","0.34023","32.53M","2.13%"
"05/02/2021","0.34023","0.35129","0.35129","0.33655","30.15M","-3.12%"
"05/01/2021","0.35120","0.35248","0.35248","0.34393","25.42M","-0.36%"
"04/30/2021","0.35248","0.33508","0.35351","0.33111","33.21M","5.25%"
"04/29/2021","0.33489","0.33334","0.33704","0.32883","43.81M","0.47%"
"04/28/2021","0.33331","0.34743","0.35486","0.32007","47.00M","-4.06%"
"04/27/2021","0.34743","0.31369","0.34743","0.31052","42.87M","10.56%"
"04/26/2021","0.31424","0.27031","0.31424","0.27031","45.99M","16.57%"
"04/25/2021","0.26957","0.26968","0.29394","0.26619","42.99M","-0.04%"
"04/24/2021","0.26968","0.28773","0.28876","0.26968","70.20M","-6.28%"
"04/23/2021","0.28773","0.29782","0.30024","0.26830","97.57M","-3.69%"
"04/22/2021","0.29877","0.35801","0.35836","0.29877","42.86M","-16.23%"
"04/21/2021","0.35665","0.37204","0.37529","0.35665","43.10M","-4.02%"
"04/20/2021","0.37160","0.37760","0.38051","0.34052","47.09M","-1.37%"
"04/19/2021","0.37675","0.40340","0.41322","0.37675","67.19M","-6.69%"
"04/18/2021","0.40378","0.47056","0.47056","0.38790","83.22M","-14.30%"
"04/17/2021","0.47116","0.45594","0.48604","0.44625","86.43M","3.34%"
"04/16/2021","0.45594","0.43781","0.45594","0.40565","50.19M","4.14%"
"04/15/2021","0.43781","0.41822","0.44044","0.41822","38.28M","4.77%"
"04/14/2021","0.41787","0.42508","0.43359","0.40711","42.38M","-1.55%"
"04/13/2021","0.42447","0.42189","0.42447","0.40613","29.31M","0.68%"
"04/12/2021","0.42159","0.44276","0.44276","0.41563","36.02M","-4.55%"
"04/11/2021","0.44167","0.41576","0.44398","0.41576","54.32M","6.29%"
"04/10/2021","0.41555","0.40534","0.41635","0.40175","37.77M","2.63%"
"04/09/2021","0.40490","0.41450","0.41450","0.40344","42.92M","-2.32%"
"04/08/2021","0.41450","0.38035","0.41569","0.38035","65.58M","9.03%"
"04/07/2021","0.38017","0.48294","0.48294","0.37808","105.41M","-20.04%"
"04/06/2021","0.47546","0.42085","0.47546","0.40125","87.84M","13.03%"
"04/05/2021","0.42067","0.38796","0.42067","0.37083","40.58M","8.60%"
"04/04/2021","0.38736","0.36188","0.38756","0.36188","35.92M","7.02%"
"04/03/2021","0.36196","0.36002","0.39523","0.36002","43.70M","0.54%"
"04/02/2021","0.36002","0.36139","0.36421","0.35725","30.73M","-0.17%"
"04/01/2021","0.36064","0.36959","0.36959","0.35864","14.10M","-2.21%"
"03/31/2021","0.36880","0.38191","0.38191","0.36125","52.37M","-3.43%"
"03/30/2021","0.38191","0.37415","0.39071","0.37415","28.65M","2.07%"
"03/29/2021","0.37415","0.35808","0.37794","0.35262","21.20M","4.50%"
"03/28/2021","0.35804","0.34579","0.36215","0.34579","51.74M","3.57%"
"03/27/2021","0.34570","0.34303","0.34570","0.33728","45.42M","0.86%"
"03/26/2021","0.34275","0.31889","0.34275","0.31889","29.10M","7.35%"
"03/25/2021","0.31929","0.33098","0.33198","0.31434","28.29M","-3.53%"
"03/24/2021","0.33098","0.35625","0.36474","0.33098","23.98M","-7.25%"
"03/23/2021","0.35686","0.35642","0.36325","0.35019","25.78M","0.12%"
"03/22/2021","0.35642","0.36681","0.37882","0.35216","36.32M","-2.88%"
"03/21/2021","0.36699","0.36265","0.36699","0.34559","23.08M","1.20%"
"03/20/2021","0.36265","0.37796","0.38117","0.36265","23.84M","-4.05%"
"03/19/2021","0.37796","0.37332","0.38750","0.37280","23.74M","1.24%"
"03/18/2021","0.37332","0.39180","0.39180","0.37332","35.09M","-4.59%"
"03/17/2021","0.39130","0.39433","0.39750","0.37116","48.27M","-0.81%"
"03/16/2021","0.39450","0.37407","0.40708","0.36103","71.98M","5.46%"
"03/15/2021","0.37407","0.32990","0.37407","0.32990","64.56M","13.36%"
"03/14/2021","0.33000","0.36174","0.36174","0.33000","37.86M","-8.87%"
"03/13/2021","0.36214","0.38727","0.38727","0.36214","77.18M","-6.52%"
"03/12/2021","0.38739","0.59124","0.59124","0.33450","98.14M","-34.36%"
"03/11/2021","0.59016","0.61798","0.61798","0.57914","56.35M","-4.50%"
"03/10/2021","0.61798","0.70232","0.70232","0.59580","64.46M","-12.01%"
"03/09/2021","0.70232","0.71307","0.71678","0.70123","28.27M","-2.00%"
"03/08/2021","0.71662","0.71545","0.72711","0.68970","28.52M","0.24%"
"03/07/2021","0.71490","0.73868","0.73868","0.71490","32.13M","-2.88%"
"03/06/2021","0.73607","0.71956","0.77342","0.70422","38.93M","2.24%"
"03/05/2021","0.71996","0.70378","0.72333","0.65000","44.95M","2.63%"
"03/04/2021","0.70151","0.78651","0.78651","0.68228","45.83M","-10.82%"
"03/03/2021","0.78666","0.76183","0.82611","0.76183","51.79M","2.49%"
"03/02/2021","0.76758","0.64834","0.77000","0.64834","40.40M","17.75%"
"03/01/2021","0.65186","0.60905","0.65565","0.58957","45.02M","7.97%"
"02/28/2021","0.60373","0.57598","0.60373","0.53332","48.73M","5.03%"
"02/27/2021","0.57480","0.51429","0.59047","0.51424","47.28M","11.49%"
"02/26/2021","0.51554","0.49253","0.52699","0.43429","47.05M","4.63%"
"02/25/2021","0.49271","0.52823","0.52823","0.49271","38.33M","-6.72%"
"02/24/2021","0.52823","0.53276","0.54271","0.50417","73.64M","-0.69%"
"02/23/2021","0.53189","0.70075","0.70075","0.50822","119.40M","-24.01%"
"02/22/2021","0.69997","0.56244","0.70468","0.51581","53.89M","24.45%"
"02/21/2021","0.56244","0.50739","0.56244","0.50291","38.70M","10.89%"
"02/20/2021","0.50721","0.52600","0.53396","0.50721","39.14M","-3.12%"
"02/19/2021","0.52352","0.43534","0.52352","0.42857","37.01M","19.91%"
"02/18/2021","0.43658","0.39676","0.43658","0.39676","28.24M","10.05%"
"02/17/2021","0.39672","0.38048","0.39875","0.37046","21.24M","4.31%"
"02/16/2021","0.38033","0.38089","0.38986","0.37422","31.33M","-0.15%"
"02/15/2021","0.38089","0.37032","0.39828","0.32708","35.73M","2.77%"
"02/14/2021","0.37062","0.40176","0.40176","0.36695","26.92M","-7.58%"
"02/13/2021","0.40100","0.40190","0.40979","0.38737","26.48M","-0.22%"
"02/12/2021","0.40190","0.40037","0.41443","0.39848","28.60M","0.34%"
"02/11/2021","0.40052","0.37172","0.40120","0.37142","39.58M","7.37%"
"02/10/2021","0.37302","0.33707","0.37302","0.33707","32.17M","10.66%"
"02/09/2021","0.33707","0.32848","0.33764","0.32357","34.34M","2.52%"
"02/08/2021","0.32880","0.31123","0.33482","0.31123","41.32M","5.80%"
"02/07/2021","0.31077","0.27610","0.31077","0.27214","24.64M","12.56%"
"02/06/2021","0.27610","0.28839","0.28839","0.27276","21.14M","-4.31%"
"02/05/2021","0.28854","0.26555","0.28854","0.26555","21.01M","8.60%"
"02/04/2021","0.26568","0.28653","0.28653","0.26568","21.78M","-7.25%"
"02/03/2021","0.28644","0.27729","0.28644","0.27609","28.77M","3.30%"
"02/02/2021","0.27729","0.26550","0.27729","0.26361","39.44M","4.44%"
"02/01/2021","0.26550","0.23590","0.26550","0.23590","36.82M","12.81%"
"01/31/2021","0.23536","0.23204","0.23536","0.22908","21.46M","1.43%"
"01/30/2021","0.23204","0.23486","0.23486","0.22989","28.97M","-1.20%"
"01/29/2021","0.23486","0.23386","0.24146","0.23136","30.80M","0.43%"
"01/28/2021","0.23386","0.23052","0.23386","0.23019","28.59M","1.45%"
"01/27/2021","0.23052","0.24511","0.24879","0.22907","32.13M","-6.03%"
"01/26/2021","0.24532","0.22164","0.24532","0.22164","28.89M","10.68%"
"01/25/2021","0.22164","0.21361","0.22578","0.21361","20.87M","4.08%"
"01/24/2021","0.21295","0.21533","0.22142","0.21295","19.52M","-1.11%"
"01/23/2021","0.21533","0.21627","0.21933","0.21148","19.97M","-0.61%"
"01/22/2021","0.21665","0.21110","0.22209","0.20210","28.13M","2.63%"
"01/21/2021","0.21110","0.23895","0.23895","0.21110","30.45M","-11.53%"
"01/20/2021","0.23861","0.24730","0.24753","0.22695","30.59M","-3.51%"
"01/19/2021","0.24730","0.23671","0.25203","0.23671","27.30M","4.47%"
"01/18/2021","0.23671","0.22381","0.23671","0.22008","22.24M","5.79%"
"01/17/2021","0.22376","0.21670","0.23110","0.21578","25.17M","3.26%"
"01/16/2021","0.21670","0.21391","0.22243","0.21340","19.76M","1.48%"
"01/15/2021","0.21355","0.22767","0.22789","0.21050","24.00M","-6.29%"
"01/14/2021","0.22790","0.22777","0.22914","0.22292","22.48M","0.06%"
"01/13/2021","0.22777","0.21263","0.23012","0.20883","27.26M","6.89%"
"01/12/2021","0.21309","0.21172","0.21790","0.20783","33.23M","0.27%"
"01/11/2021","0.21251","0.23391","0.23391","0.19518","47.36M","-9.19%"
"01/10/2021","0.23402","0.23917","0.25251","0.22952","24.92M","-2.05%"
"01/09/2021","0.23892","0.23094","0.24124","0.22534","37.03M","3.45%"
"01/08/2021","0.23094","0.24487","0.24487","0.22716","42.46M","-5.69%"
"01/07/2021","0.24487","0.25661","0.27183","0.24155","61.12M","-4.58%"
"01/06/2021","0.25663","0.20440","0.28898","0.20350","54.59M","25.50%"
"01/05/2021","0.20449","0.20351","0.20663","0.19526","32.57M","0.48%"
"01/04/2021","0.20351","0.20904","0.21325","0.19356","40.43M","-2.65%"
"01/03/2021","0.20904","0.20274","0.20998","0.19075","34.71M","3.08%"
"01/02/2021","0.20279","0.22203","0.22203","0.20268","31.17M","-8.66%"
"01/01/2021","0.22203","0.20522","0.22883","0.20522","45.93M","8.82%"
"12/31/2020","0.20403","0.19458","0.20403","0.18162","33.23M","4.86%"
"12/30/2020","0.19458","0.22292","0.22485","0.19458","28.99M","-10.92%"
"12/29/2020","0.21844","0.22983","0.23100","0.21330","26.63M","-4.95%"
"12/28/2020","0.22983","0.23441","0.23867","0.22983","24.81M","-1.96%"
"12/27/2020","0.23441","0.23679","0.23679","0.23103","26.79M","-0.93%"
"12/26/2020","0.23660","0.24502","0.25234","0.23660","29.56M","-3.39%"
"12/25/2020","0.24491","0.25704","0.26333","0.24273","35.95M","-4.51%"
"12/24/2020","0.25646","0.23279","0.25646","0.20940","56.17M","10.17%"
"12/23/2020","0.23279","0.27729","0.27880","0.23279","41.39M","-16.03%"
"12/22/2020","0.27722","0.27436","0.27722","0.26402","30.10M","1.12%"
"12/21/2020","0.27416","0.28983","0.30475","0.26135","26.82M","-5.44%"
"12/20/2020","0.28992","0.29785","0.29937","0.28992","21.84M","-2.88%"
"12/19/2020","0.29852","0.30451","0.31034","0.29852","29.65M","-1.97%"
"12/18/2020","0.30451","0.27995","0.30733","0.27136","35.13M","8.85%"
"12/17/2020","0.27974","0.25745","0.28439","0.25578","31.16M","8.79%"
"12/16/2020","0.25713","0.24536","0.25713","0.23588","21.35M","4.79%"
"12/15/2020","0.24536","0.24699","0.24833","0.23747","20.74M","-1.07%"
