,Date,price_BNB_USD,price_BTC_USD,price_Dogecoin,price_Ethereum,price_Litecoin,price_NEO_USD,price_NXT_USD,price_PPC_USD,price_Stellar,price_Tether,price_TRX_USD,price_XEM_USD,price_XRP
367,2021-11-16,633.8,"63,562.0",0.256726,"4,562.97",263.0,47.044,0.018194,1.5,0.37702,0.9999,0.12373,0.19389,1.17207
368,2021-11-15,651.5,"65,471.0",0.262748,"4,625.71",279.4,48.495,0.01884,1.418059,0.37724,1.0001,0.11698,0.1926,1.18798
369,2021-11-14,649.9,"64,406.0",0.261281,"4,644.40",257.7,49.049,0.018999,1.418059,0.37838,1.0001,0.11268,0.19211,1.18937
370,2021-11-13,627.8,"64,137.0",0.259502,"4,665.76",251.1,47.315,0.018917,1.262502,0.37913,1.0002,0.10796,0.18927,1.18828
371,2021-11-12,627.9,"64,801.0",0.260686,"4,720.50",262.5,48.505,0.01934,1.466666,0.39099,1.0003,0.10892,0.19267,1.21489
372,2021-11-11,614.1,"64,954.0",0.25556,"4,633.98",260.5,48.235,0.018831,1.704996,0.38334,1.0,0.10651,0.19087,1.19227
373,2021-11-10,634.4,"66,935.0",0.273455,"4,731.83",262.0,52.632,0.019662,0.984773,0.41264,1.0001,0.11439,0.20529,1.25619
374,2021-11-09,653.6,"67,526.0",0.282087,"4,808.34",228.9,50.583,0.019383,0.996182,0.37796,1.0003,0.10987,0.20426,1.28185
375,2021-11-08,649.5,"63,259.1",0.266269,"4,612.05",202.0,46.319,0.019025,0.922597,0.36358,1.0007,0.10454,0.21431,1.21795
376,2021-11-07,637.7,"61,495.0",0.261802,"4,517.27",197.6,45.014,0.018976,0.89823,0.35903,1.0007,0.1025,0.22507,1.15138
377,2021-11-06,607.1,"61,016.4",0.26085,"4,475.00",200.275,45.192,0.019227,0.907303,0.35885,1.0009,0.10344,0.21645,1.15824
